date,SBI_Bluechip,ICICI_Bluechip,Nippon_Large_Cap,Axis_Bluechip,Kotak_Bluechip
2014-06-02,107.236,21.9387,18.8857,27.2252,36.0403
2014-06-03,107.4231,22.1067,18.9956,27.2319,36.1302
2014-06-04,107.5222,22.2,19.0685,27.2385,36.2579
2014-06-05,107.6529,22.3183,19.3489,27.2449,36.399
2014-06-06,107.7408,22.532,19.5433,27.2514,36.5904
2014-06-08,107.7408,22.532,19.5433,27.2643,36.5904
2014-06-09,107.8767,22.7465,19.765,27.2708,36.8518
2014-06-10,107.878,22.9365,19.7891,27.2773,36.9468
2014-06-11,107.8761,22.7528,19.7583,27.2838,36.8234
2014-06-12,107.9228,22.9122,19.8035,27.2902,36.7601
2014-06-13,107.976,22.6572,19.5601,27.2963,36.4924
2014-06-15,107.976,22.6572,19.5601,27.3094,36.4924
2014-06-16,107.9536,22.6519,19.5086,27.3157,36.5217
2014-06-17,107.9426,22.962,19.7723,27.3222,36.621
2014-06-18,107.9489,22.9573,19.6428,27.3286,36.65
2014-06-19,107.9016,22.8413,19.5007,27.3352,36.5263
2014-06-20,107.8502,22.712,19.4017,27.3415,36.557
2014-06-22,107.8502,22.712,19.4017,27.3542,36.557
2014-06-23,107.8791,22.735,19.4828,27.3605,36.4175
2014-06-24,107.9086,22.868,19.6679,27.3668,36.5613
2014-06-25,107.9552,22.8644,19.6921,27.3732,36.6885
2014-06-26,108.0195,22.8592,19.5981,27.3796,36.6332
2014-06-27,108.0211,23.056,19.7392,27.386,36.7123
2014-06-29,108.0211,23.056,19.7392,27.3987,36.7123
2014-06-30,108.1211,23.4051,20.1124,27.4057,36.9414
2014-07-01,108.1211,23.6544,20.2354,27.4131,36.9762
2014-07-02,108.251,24.016,20.4426,27.4196,37.4514
2014-07-03,108.2774,24.1979,20.5302,27.426,37.3962
2014-07-04,108.3324,24.2967,20.5459,27.4323,37.496
2014-07-06,108.3324,24.2967,20.5459,27.4449,37.496
2014-07-07,108.3898,24.275,20.5836,27.4513,37.5056
2014-07-08,108.3878,23.7186,20.0262,27.4576,37.1313
2014-07-09,108.4151,23.4313,19.7643,27.4639,36.9564
2014-07-10,108.4249,23.5146,19.7887,27.4701,37.0771
2014-07-11,108.1137,23.2346,19.4787,27.4762,36.7241
2014-07-13,108.1137,23.2346,19.4787,27.4888,36.7241
2014-07-14,107.9854,23.2051,19.42,27.495,36.7263
2014-07-15,108.0604,23.6,19.7704,27.5014,37.0449
2014-07-16,108.1362,23.901,20.0502,27.5077,37.5456
2014-07-17,108.2175,24.2263,20.13,27.5141,37.6555
2014-07-18,108.2555,24.2664,20.1216,27.5205,37.6211
2014-07-20,108.2555,24.2664,20.1216,27.533,37.6211
2014-07-21,108.3794,24.3276,20.1456,27.5394,37.6895
2014-07-22,108.4712,24.4144,20.1828,27.5456,37.6725
2014-07-23,108.5746,24.3382,20.2631,27.5517,37.5776
2014-07-24,108.6962,24.3907,20.3446,27.5579,37.3938
2014-07-25,108.7179,24.4078,20.1615,27.5643,37.3283
2014-07-27,108.7179,24.4078,20.1615,27.5769,37.3283
2014-07-28,108.7696,24.379,20.0988,27.5832,37.2808
2014-07-29,108.7696,24.379,20.0988,27.5895,37.2808
2014-07-30,108.7581,24.4922,20.062,27.5959,37.4191
2014-07-31,108.8084,24.3442,19.9239,27.6022,37.2912
2014-08-01,108.7849,23.9306,19.7328,27.6086,37.3011
2014-08-03,108.7849,23.9306,19.7328,27.6213,37.3011
2014-08-04,108.8673,24.1119,20.0161,27.6277,37.4721
2014-08-05,108.7745,24.3007,20.1673,27.6341,37.4906
2014-08-06,108.6927,24.2479,20.0311,27.6404,37.3793
2014-08-07,108.7486,24.1782,19.9777,27.6468,37.3269
2014-08-08,108.7279,23.8891,19.6787,27.6531,37.2728
2014-08-10,108.7279,23.8891,19.6787,27.6659,37.2728
2014-08-11,108.8297,24.0808,19.7947,27.6723,37.2669
2014-08-12,108.8541,24.3387,19.9321,27.6787,37.3673
2014-08-13,108.9453,24.3864,19.9797,27.6851,37.2429
2014-08-14,108.9888,24.5198,20.0711,27.6915,37.4988
2014-08-18,108.9888,24.7553,20.3665,27.7173,37.7987
2014-08-19,109.1381,25.0309,20.5276,27.7237,37.8322
2014-08-20,109.199,25.1107,20.5059,27.7301,37.9221
2014-08-21,109.1791,25.2649,20.6579,27.7366,37.9101
2014-08-22,109.2192,25.3697,20.7944,27.7431,38.229
2014-08-24,109.2192,25.3697,20.7944,27.7559,38.229
2014-08-25,109.2596,25.5033,20.7768,27.7624,38.5089
2014-08-26,109.2961,25.4898,20.714,27.769,38.5566
2014-08-27,109.3655,25.6423,20.8028,27.7754,38.7438
2014-08-28,109.3934,25.6427,20.8633,27.7821,38.6759
2014-08-31,109.3934,25.6427,20.8633,27.8016,38.6759
2014-09-01,109.5116,25.8567,21.1961,27.8081,38.822
2014-09-02,109.5448,26.1127,21.2769,27.8146,38.8758
2014-09-03,109.6166,26.2996,21.4935,27.8211,39.1931
2014-09-04,109.6473,26.3266,21.4261,27.8277,39.3929
2014-09-05,109.6985,26.3654,21.5339,27.8342,39.4447
2014-09-07,109.6985,26.3654,21.5339,27.8472,39.4447
2014-09-08,109.8163,26.6756,21.8269,27.8538,39.8876
2014-09-09,109.721,26.7198,21.8095,27.8603,39.9404
2014-09-10,109.8244,26.6955,21.6806,27.8669,40.079
2014-09-11,109.8546,26.9513,21.8595,27.8734,40.0504
2014-09-12,109.8922,27.0259,21.8769,27.8799,39.9154
2014-09-14,109.8922,27.0259,21.8769,27.893,39.9154
2014-09-15,109.9641,26.9339,21.882,27.8996,40.1784
2014-09-16,109.9902,26.2875,21.3963,27.9062,39.6792
2014-09-17,110.0495,26.304,21.4862,27.9128,39.6167
2014-09-18,110.1537,26.7414,21.9147,27.9195,40.055
2014-09-19,110.2016,26.9457,21.8276,27.9262,40.1908
2014-09-21,110.2016,26.9457,21.8276,27.9395,40.1908
2014-09-22,110.3306,26.8572,21.8568,27.9461,40.2295
2014-09-23,110.361,26.4886,21.5175,27.9528,39.8477
2014-09-24,110.4004,26.3201,21.3659,27.9595,39.9335
2014-09-25,110.4443,26.0441,21.0385,27.9661,39.7424
2014-09-26,110.5813,26.1973,21.3035,27.9727,39.662
2014-09-28,110.5813,26.1973,21.3035,27.9858,39.662
2014-09-29,110.6058,26.3527,21.3504,27.9924,39.8013
2014-09-30,110.6084,26.5027,21.3925,28.0002,39.8683
2014-10-01,110.6379,26.4262,21.2853,28.006,40.0008
2014-10-06,110.6379,26.4262,21.2853,28.0406,40.0008
2014-10-07,110.878,26.1357,21.0501,28.0473,39.993
2014-10-08,110.9817,26.0109,20.9858,28.0542,39.8984
2014-10-09,110.9422,26.3647,21.3712,28.0608,40.0505
2014-10-10,111.0732,25.9356,21.1257,28.0674,39.8034
2014-10-12,111.0732,25.9356,21.1257,28.0806,39.8034
2014-10-13,111.165,26.1395,21.2817,28.0873,39.8658
2014-10-14,111.3032,26.0296,21.2408,28.094,40.0185
2014-10-15,111.3032,26.0296,21.2408,28.1006,40.0185
2014-10-16,111.4989,25.544,20.9038,28.1073,39.8599
2014-10-17,111.5184,25.5407,21.0171,28.114,39.82
2014-10-19,111.5184,25.5407,21.0171,28.1272,39.82
2014-10-20,111.6753,25.9058,21.353,28.1338,40.0595
2014-10-21,111.7859,26.2067,21.5918,28.1404,40.2162
2014-10-22,111.8628,26.5601,21.8551,28.1466,40.243
2014-10-26,111.8628,26.5601,21.8551,28.1734,40.243
2014-10-27,112.0815,26.8094,21.8616,28.1801,40.3569
2014-10-28,112.18,26.971,21.996,28.1867,40.5753
2014-10-29,112.2563,27.0544,22.1388,28.1934,40.7219
2014-10-30,112.3874,27.2917,22.347,28.2001,40.6577
2014-10-31,112.549,27.7075,22.7578,28.2069,40.8608
2014-11-02,112.549,27.7075,22.7578,28.2203,40.8608
2014-11-03,112.7413,27.7722,22.7017,28.227,40.8047
2014-11-04,112.7413,27.7722,22.7017,28.2336,40.8047
2014-11-05,113.0,27.8847,22.794,28.2404,41.1598
2014-11-06,113.0,27.8847,22.794,28.247,41.1598
2014-11-07,113.0631,28.0049,22.8806,28.2538,41.2118
2014-11-09,113.0631,28.0049,22.8806,28.2669,41.2118
2014-11-10,113.2158,28.0042,22.8659,28.2736,41.189
2014-11-11,113.233,28.2391,23.0631,28.2802,41.2873
2014-11-12,113.2863,28.3193,23.1128,28.2868,41.5689
2014-11-13,113.1662,28.3492,23.0467,28.2934,41.4428
2014-11-14,113.1821,28.4932,23.1963,28.3,41.4928
2014-11-16,113.1821,28.4932,23.1963,28.3132,41.4928
2014-11-17,113.3374,28.6139,23.3364,28.3199,41.5882
2014-11-18,113.4102,28.71,23.4951,28.3265,41.6985
2014-11-19,113.4418,28.7373,23.3673,28.3332,41.5746
2014-11-20,113.4823,28.8198,23.3456,28.3398,41.6964
2014-11-21,113.5065,28.9801,23.5458,28.3465,41.6807
2014-11-23,113.5065,28.9801,23.5458,28.3598,41.6807
2014-11-24,113.5794,29.0243,23.6832,28.3664,41.7115
2014-11-25,113.6379,28.7035,23.5233,28.373,41.4122
2014-11-26,113.6632,28.7161,23.5148,28.3795,41.4171
2014-11-27,113.6867,28.7032,23.601,28.3861,41.458
2014-11-28,113.8838,29.0311,23.9915,28.3926,41.5949
2014-11-30,113.8838,29.0311,23.9915,28.4057,41.5949
2014-12-01,114.0367,28.983,24.0141,28.4124,41.6301
2014-12-02,114.3339,29.0315,23.9993,28.419,42.0164
2014-12-03,114.3739,29.2435,24.2533,28.4256,42.1938
2014-12-04,114.375,29.3911,24.3271,28.4321,42.8363
2014-12-05,114.4292,29.3389,24.1536,28.4387,43.1095
2014-12-07,114.4292,29.3389,24.1536,28.4517,43.1095
2014-12-08,114.5229,29.1879,23.7779,28.4582,43.158
2014-12-09,114.6075,28.8865,23.4637,28.4648,42.8366
2014-12-10,114.5532,28.8866,23.5379,28.4713,42.7592
2014-12-11,114.6519,28.9082,23.4096,28.4779,42.5564
2014-12-12,114.7909,28.6958,23.2532,28.4846,42.3191
2014-12-14,114.7909,28.6958,23.2532,28.4975,42.3191
2014-12-15,114.8848,28.6602,23.1125,28.5039,42.1695
2014-12-16,114.3427,28.1571,22.6709,28.5104,41.7876
2014-12-17,114.3381,27.9985,22.5613,28.5169,41.5318
2014-12-18,114.4956,28.6529,23.0164,28.5234,41.9608
2014-12-19,114.4116,28.794,23.1536,28.5299,42.0515
2014-12-21,114.4116,28.794,23.1536,28.543,42.0515
2014-12-22,114.5061,29.0177,23.3659,28.5493,42.2996
2014-12-23,114.6022,28.9268,23.2479,28.5559,42.038
2014-12-24,114.5759,28.7047,23.1541,28.5624,42.0098
2014-12-25,114.5759,28.7047,23.1541,28.569,42.0098
2014-12-26,114.5973,28.8359,23.2489,28.5754,42.0191
2014-12-28,114.5973,28.8359,23.2489,28.5886,42.0191
2014-12-29,114.7535,29.0845,23.4536,28.5952,42.102
2014-12-30,114.9108,29.1987,23.5498,28.6019,42.1408
2014-12-31,115.0256,29.4276,23.6095,28.6091,42.2877
2015-01-01,115.0622,29.5761,23.6528,28.616,42.4985
2015-01-02,115.0298,29.9872,23.8685,28.6226,42.5325
2015-01-04,115.0298,29.9872,23.8685,28.6357,42.5325
2015-01-05,115.0697,29.9841,23.9306,28.6423,42.5467
2015-01-06,115.0098,29.2677,23.2978,28.6489,41.9532
2015-01-07,115.0964,29.2748,23.1888,28.6555,41.8746
2015-01-08,115.1534,29.7028,23.5557,28.6621,42.1954
2015-01-09,115.2179,29.8206,23.6919,28.6687,42.3017
2015-01-11,115.2179,29.8206,23.6919,28.6819,42.3017
2015-01-12,115.4215,30.0342,23.8558,28.6885,42.7468
2015-01-13,115.5874,30.0581,23.8283,28.6951,43.0722
2015-01-14,115.6112,30.1817,23.7675,28.7017,43.0518
2015-01-15,115.9938,30.6178,24.2222,28.7084,43.3244
2015-01-16,116.1579,30.8147,24.317,28.715,43.3962
2015-01-18,116.1579,30.8147,24.317,28.7282,43.3962
2015-01-19,116.243,30.9549,24.5131,28.7348,43.3996
2015-01-20,116.2527,31.0859,24.6911,28.7414,43.2958
2015-01-21,116.3456,31.1253,24.7599,28.748,43.5297
2015-01-22,116.3811,31.1537,24.8819,28.7546,43.336
2015-01-23,116.4146,31.2909,25.0677,28.7612,43.3195
2015-01-26,116.4146,31.2909,25.0677,28.7808,43.3195
2015-01-27,116.4896,31.7096,25.3339,28.7875,43.5299
2015-01-28,116.5474,31.6708,25.421,28.7941,43.3233
2015-01-29,116.583,31.5677,25.385,28.8007,43.6312
2015-01-30,116.5922,31.2553,25.0624,28.8074,43.3838
2015-02-01,116.5922,31.2553,25.0624,28.8206,43.3838
2015-02-02,116.7716,31.3209,25.1129,28.8272,43.8334
2015-02-03,116.6952,31.1223,25.0832,28.8337,43.6408
2015-02-04,116.6401,30.8819,24.9246,28.8403,43.3804
2015-02-05,116.6397,30.8805,24.8215,28.8469,43.1618
2015-02-06,116.6382,30.5713,24.5556,28.8535,42.9024
2015-02-08,116.6382,30.5713,24.5556,28.8667,42.9024
2015-02-09,116.6428,30.2365,24.2059,28.8733,42.6551
2015-02-10,116.6639,30.3335,24.3834,28.8799,42.7744
2015-02-11,116.669,30.7771,24.5886,28.8865,43.0751
2015-02-12,116.6546,31.1078,24.9342,28.8931,43.3558
2015-02-13,116.7452,31.418,25.2094,28.8997,43.5809
2015-02-15,116.7452,31.418,25.2094,28.9129,43.5809
2015-02-16,116.8223,31.4458,25.142,28.9195,43.6674
2015-02-17,116.8223,31.4458,25.142,28.926,43.6674
2015-02-18,116.8588,31.8978,25.3552,28.9326,43.8536
2015-02-19,116.8588,31.9522,25.4505,28.9392,43.954
2015-02-20,116.9274,31.7886,25.3486,28.9458,44.1967
2015-02-22,116.9274,31.7886,25.3486,28.9591,44.1967
2015-02-23,116.9984,31.6449,25.1001,28.9657,44.2119
2015-02-24,117.0714,31.6726,25.0551,28.9723,44.3655
2015-02-25,117.136,31.5283,25.0647,28.9789,44.5169
2015-02-26,117.1316,31.1419,24.7007,28.9857,44.2141
2015-02-27,117.1873,31.61,25.1922,28.9925,44.5852
2015-03-01,117.1873,31.61,25.1922,29.0062,44.5852
2015-03-02,117.2585,32.332,25.8113,29.0128,44.8413
2015-03-03,117.2102,32.7511,25.8821,29.0196,44.835
2015-03-04,117.4492,32.6889,25.7662,29.0269,44.7062
2015-03-05,117.4822,33.0907,25.7857,29.034,44.9791
2015-03-08,117.4822,33.0907,25.7857,29.0546,44.9791
2015-03-09,117.449,32.6533,25.3653,29.0612,44.8287
2015-03-10,117.4224,32.4392,25.2727,29.068,44.8872
2015-03-11,117.412,32.4226,25.1691,29.0746,44.9324
2015-03-12,117.4767,32.6953,25.4292,29.0813,45.1561
2015-03-13,117.3557,32.3025,24.9985,29.0881,44.7963
2015-03-15,117.3557,32.3025,24.9985,29.1021,44.7963
2015-03-16,117.4257,32.2082,24.9966,29.1089,44.7028
2015-03-17,117.4812,32.5896,25.2614,29.1157,44.8675
2015-03-18,117.4713,32.5553,25.1868,29.1225,45.2129
2015-03-19,117.5422,32.4866,25.0654,29.1293,45.5074
2015-03-20,117.6167,32.3691,24.8457,29.1361,45.3497
2015-03-22,117.6167,32.3691,24.8457,29.15,45.3497
2015-03-23,117.6634,32.2228,24.6014,29.1566,45.2108
2015-03-24,117.7014,32.1688,24.5289,29.1631,45.6127
2015-03-25,117.721,31.8863,24.601,29.1698,45.8806
2015-03-26,117.7366,31.3885,24.1744,29.1768,45.4437
2015-03-27,117.7888,31.4144,24.2816,29.1838,45.4589
2015-03-29,117.7888,31.4144,24.2816,29.1978,45.4589
2015-03-30,117.8781,31.906,24.7205,29.2056,45.7778
2015-03-31,118.0538,31.9463,24.8173,29.2191,45.8432
2015-04-01,118.0538,32.3301,24.9774,29.2191,45.8432
2015-04-05,118.0538,32.3301,24.9774,29.2588,45.8432
2015-04-06,118.3359,32.6869,25.1357,29.2665,46.6118
2015-04-07,118.3426,32.6857,25.0988,29.2735,46.6399
2015-04-08,118.3201,32.9273,25.3594,29.2801,46.5189
2015-04-09,118.4202,33.1982,25.4355,29.2871,46.6422
2015-04-10,118.4427,33.136,25.4342,29.2936,46.7435
2015-04-12,118.4427,33.136,25.4342,29.3073,46.7435
2015-04-13,118.5303,33.2823,25.4607,29.314,47.1096
2015-04-14,118.5303,33.2823,25.4607,29.3208,47.1096
2015-04-15,118.5848,33.0515,25.2197,29.3276,47.3503
2015-04-16,118.6022,32.8264,25.0457,29.3343,47.308
2015-04-17,118.6016,32.3058,24.7472,29.3411,46.9038
2015-04-19,118.6016,32.3058,24.7472,29.3548,46.9038
2015-04-20,118.6696,31.8738,24.3175,29.3616,46.8014
2015-04-21,118.7199,31.5093,24.2302,29.3684,46.6495
2015-04-22,118.7833,31.5142,24.2623,29.3751,46.7639
2015-04-23,118.7552,31.4737,24.1274,29.3819,46.7161
2015-04-24,118.7424,30.8648,23.807,29.3887,46.145
2015-04-26,118.7424,30.8648,23.807,29.4023,46.145
2015-04-27,118.7981,30.3803,23.6176,29.409,45.4246
2015-04-28,118.8214,30.6372,23.9604,29.4158,45.9896
2015-04-29,118.7676,30.829,23.9581,29.4227,46.4326
2015-04-30,118.6387,30.8966,23.8871,29.4294,46.1647
2015-05-04,118.6387,31.2359,24.2991,29.4569,46.3984
2015-05-05,118.7349,31.3228,24.2251,29.4635,46.5402
2015-05-06,118.6148,30.494,23.4804,29.4702,45.8819
2015-05-07,118.376,30.1706,23.2601,29.4768,45.5237
2015-05-08,118.3858,30.7078,23.5699,29.4835,45.7721
2015-05-10,118.3858,30.7078,23.5699,29.497,45.7721
2015-05-11,118.671,31.2258,23.9045,29.5038,46.2114
2015-05-12,118.5949,30.732,23.3741,29.5106,45.8605
2015-05-13,118.5796,31.1284,23.7317,29.5174,46.19
2015-05-14,118.5984,31.1969,23.8744,29.5243,46.1093
2015-05-15,118.638,31.4703,23.9606,29.531,46.433
2015-05-17,118.638,31.4703,23.9606,29.5448,46.433
2015-05-18,118.8277,31.7115,24.2303,29.5519,46.5611
2015-05-19,119.0042,31.6987,24.2613,29.5588,46.6403
2015-05-20,119.0625,31.865,24.3303,29.5655,46.756
2015-05-21,119.0962,31.9179,24.4188,29.5726,46.8116
2015-05-22,119.1641,32.0902,24.4413,29.5794,46.8631
2015-05-24,119.1641,32.0902,24.4413,29.5925,46.8631
2015-05-25,119.2195,31.9221,24.3027,29.5994,46.7232
2015-05-26,119.1981,31.7168,24.2644,29.6063,46.7688
2015-05-27,119.2361,31.4793,24.3084,29.6131,46.8735
2015-05-28,119.3367,31.3662,24.3028,29.6199,47.0061
2015-05-29,119.4459,31.8416,24.5983,29.6269,47.2812
2015-05-31,119.4459,31.8416,24.5983,29.64,47.2812
2015-06-01,119.5416,31.6586,24.5501,29.647,47.2125
2015-06-02,119.1982,31.1166,24.0843,29.6537,46.7161
2015-06-03,119.0994,30.7576,23.7295,29.6605,46.306
2015-06-04,118.9151,30.815,23.8115,29.6673,46.4376
2015-06-05,119.0347,30.7798,23.7208,29.6739,46.5337
2015-06-07,119.0347,30.7798,23.7208,29.6871,46.5337
2015-06-08,119.0629,30.4278,23.48,29.6937,46.2913
2015-06-09,119.1989,30.29,23.4042,29.7004,45.844
2015-06-10,119.091,30.6897,23.7336,29.7071,46.4116
2015-06-11,118.8986,30.2249,23.2339,29.7137,45.8397
2015-06-12,118.8557,30.0924,23.2541,29.7203,46.042
2015-06-14,118.8557,30.0924,23.2541,29.7336,46.042
2015-06-15,119.029,30.2065,23.3314,29.7401,45.9768
2015-06-16,118.9396,30.2884,23.422,29.7466,46.0275
2015-06-17,119.1569,30.5807,23.6298,29.7532,46.1466
2015-06-18,119.5056,31.0028,23.9182,29.7597,46.288
2015-06-19,119.761,31.1488,23.9869,29.7664,46.3519
2015-06-21,119.761,31.1488,23.9869,29.7793,46.3519
2015-06-22,119.7631,31.5446,24.314,29.7858,46.7138
2015-06-23,119.7242,31.6685,24.4327,29.7923,46.7231
2015-06-24,119.586,31.6101,24.3374,29.7989,46.6983
2015-06-25,119.4568,31.7998,24.4484,29.8054,46.6303
2015-06-26,119.5192,31.7973,24.4435,29.8121,46.6247
2015-06-28,119.5192,31.7973,24.4435,29.8251,46.6247
2015-06-29,119.3389,31.4268,24.1628,29.8317,46.3877
2015-06-30,119.4628,31.6504,24.3172,29.8396,46.4944
2015-07-01,119.6428,31.9387,24.6845,29.8462,46.7598
2015-07-02,119.7538,32.0166,24.7617,29.8528,46.75
2015-07-03,119.8612,32.0196,24.8297,29.8595,46.9281
2015-07-05,119.8612,32.0196,24.8297,29.8724,46.9281
2015-07-06,120.0581,32.1055,24.989,29.8791,46.9771
2015-07-07,120.0419,32.1924,24.98,29.8856,47.0003
2015-07-08,120.0759,31.7819,24.7241,29.8921,46.5091
2015-07-09,120.0964,31.6663,24.6404,29.8986,46.5648
2015-07-10,120.1484,31.8118,24.8298,29.9052,46.7161
2015-07-12,120.1484,31.8118,24.8298,29.9184,46.7161
2015-07-13,119.9544,32.1829,25.1261,29.9249,47.0181
2015-07-14,120.0999,32.1318,25.0818,29.9315,47.0765
2015-07-15,120.1371,32.3862,25.215,29.938,47.1169
2015-07-16,120.1474,32.751,25.4921,29.9445,47.5014
2015-07-17,120.1974,32.7746,25.5135,29.9511,47.4565
2015-07-19,120.1974,32.7746,25.5135,29.9643,47.4565
2015-07-20,120.227,32.8068,25.486,29.9708,47.3233
2015-07-21,120.2742,32.3062,25.2492,29.9774,46.7045
2015-07-22,120.3286,32.4932,25.5973,29.9839,46.9556
2015-07-23,120.4142,32.3357,25.6279,29.9904,46.9692
2015-07-24,120.411,32.3235,25.3293,29.997,46.8783
2015-07-26,120.411,32.3235,25.3293,30.0102,46.8783
2015-07-27,120.5074,31.928,24.8146,30.0166,46.6649
2015-07-28,120.7053,31.9281,24.8213,30.0231,46.7418
2015-07-29,120.7768,32.2103,25.0338,30.0296,46.9588
2015-07-30,120.7773,32.3404,25.1135,30.0361,46.9749
2015-07-31,120.858,32.467,25.3581,30.0425,47.2648
2015-08-02,120.858,32.467,25.3581,30.0556,47.2648
2015-08-03,120.9192,32.4681,25.3743,30.062,47.2923
2015-08-04,120.8481,32.8123,25.3628,30.0685,47.4579
2015-08-05,120.864,33.2522,25.5498,30.075,47.4126
2015-08-06,120.9792,33.3743,25.7285,30.0813,47.273
2015-08-07,120.9962,33.4199,25.6753,30.0879,47.2899
2015-08-09,120.9962,33.4199,25.6753,30.1011,47.2899
2015-08-10,121.1234,33.3264,25.5996,30.1076,47.2341
2015-08-11,121.1502,33.2314,25.3892,30.1139,47.1728
2015-08-12,121.1846,32.8422,24.9941,30.1204,46.8326
2015-08-13,121.3935,32.8864,25.0586,30.1267,46.8814
2015-08-14,121.4723,33.5072,25.5171,30.1332,47.0322
2015-08-16,121.4723,33.5072,25.5171,30.1463,47.0322
2015-08-17,121.5407,33.5512,25.4857,30.1524,47.1359
2015-08-18,121.5407,33.646,25.5622,30.1587,47.1036
2015-08-19,121.6068,33.9152,25.7371,30.1649,47.1937
2015-08-20,121.6568,33.4963,25.25,30.1712,46.9203
2015-08-21,121.5475,33.2579,25.0656,30.1777,46.8112
2015-08-23,121.5475,33.2579,25.0656,30.1905,46.8112
2015-08-24,121.2877,31.2214,23.407,30.1967,44.5233
2015-08-25,121.4763,31.3289,23.8135,30.203,44.6726
2015-08-26,121.5738,31.0287,23.6063,30.2093,44.702
2015-08-27,121.6848,31.8271,23.9878,30.2156,45.2391
2015-08-28,121.688,31.8836,24.1199,30.2219,45.6951
2015-08-30,121.688,31.8836,24.1199,3023.47,45.6951
2015-08-31,121.7255,31.7904,24.0781,3024.094,45.5376
2015-09-01,121.8545,31.1741,23.4753,3024.7217,44.8299
2015-09-02,121.8592,31.1915,23.2252,3025.3461,44.6353
2015-09-03,121.8344,31.5328,23.5001,3025.9735,44.8316
2015-09-04,121.7976,30.918,23.0544,3026.5983,44.2901
2015-09-06,121.7976,30.918,23.0544,3027.9099,44.2901
2015-09-07,121.7402,30.5063,22.6228,3028.5349,43.5462
2015-09-08,121.8281,30.6846,22.9928,3029.156,43.8319
2015-09-09,121.8833,31.1632,23.4313,3029.7792,44.2422
2015-09-10,121.8109,31.1556,23.3613,3030.3753,44.1792
2015-09-11,121.8402,31.1477,23.3722,3030.9723,44.2894
2015-09-13,121.8402,31.1477,23.3722,3032.2699,44.2894
2015-09-14,121.9531,31.3515,23.5968,3032.8914,44.7141
2015-09-15,121.9858,31.2733,23.3685,3033.5229,44.3774
2015-09-16,121.9789,31.3223,23.5121,3034.1444,44.237
2015-09-17,121.9789,31.3223,23.5121,3034.7669,44.237
2015-09-18,122.2648,31.7732,23.7631,3035.4112,44.5479
2015-09-20,122.2648,31.7732,23.7631,3036.6963,44.5479
2015-09-21,122.338,31.8538,23.7417,3037.3316,44.6135
2015-09-22,122.3174,31.3324,23.3928,3037.9614,44.4494
2015-09-23,122.3206,31.4679,23.4782,3038.592,44.4909
2015-09-24,122.3672,31.6422,23.5282,3039.2221,44.3923
2015-09-27,122.3672,31.6422,23.5282,3041.1659,44.3923
2015-09-28,122.4558,31.4118,23.2893,3041.805,44.3226
2015-09-29,123.1053,31.5043,23.3434,3042.6718,44.1961
2015-09-30,123.4889,31.6634,23.5371,3043.4443,44.3665
2015-10-01,123.4236,31.6707,23.4492,3044.1152,44.6241
2015-10-04,123.4236,31.6707,23.4492,3046.0815,44.6241
2015-10-05,123.7102,32.0854,23.8972,3046.7171,45.0293
2015-10-06,123.7049,32.0778,23.9205,3047.348,45.1132
2015-10-07,123.6703,32.1395,24.0002,3047.9811,44.9819
2015-10-08,123.7508,32.0108,23.8578,3048.6109,44.8145
2015-10-09,123.8076,32.0619,23.9808,3049.2565,44.9104
2015-10-11,123.8076,32.0619,23.9808,3050.5247,44.9104
2015-10-12,123.7532,32.0015,23.9224,3051.1526,44.825
2015-10-13,123.7951,31.9182,23.8587,3051.7763,44.8045
2015-10-14,123.8612,31.9508,23.82,3052.405,44.5964
2015-10-15,123.9272,32.018,24.0433,3053.0272,44.667
2015-10-16,123.9423,32.1644,24.2571,3053.6683,44.838
2015-10-18,123.9423,32.1644,24.2571,3054.9508,44.838
2015-10-19,124.0158,32.2097,24.3698,3055.572,44.922
2015-10-20,124.0561,32.394,24.4647,3056.1957,45.1077
2015-10-21,124.0459,32.2841,24.3804,3056.838,45.0324
2015-10-22,124.0459,32.2841,24.3804,3057.4803,45.0324
2015-10-23,124.1065,32.3006,24.4185,3058.104,45.0661
2015-10-25,124.1065,32.3006,24.4185,3059.3499,45.0661
2015-10-26,124.0884,32.197,24.3338,3059.9919,44.9807
2015-10-27,124.1443,32.2086,24.4353,3060.6123,45.0271
2015-10-28,124.2162,32.1179,24.1553,3061.2513,44.8136
2015-10-29,124.1596,31.9364,23.9492,3061.871,44.8136
2015-10-30,124.1571,32.0137,23.9588,3062.5204,44.5302
2015-11-01,124.1571,32.0137,23.9588,3063.8107,44.5302
2015-11-02,124.2771,31.8613,24.0093,3064.428,44.3965
2015-11-03,124.2894,31.877,24.14,3065.0468,44.4502
2015-11-04,124.2333,31.7151,24.1744,3065.6646,44.4368
2015-11-05,124.1902,31.2215,23.8487,3066.2883,44.4522
2015-11-06,124.1927,31.0676,23.9408,3066.9314,44.5155
2015-11-08,124.1927,31.0676,23.9408,3068.2149,44.5155
2015-11-09,124.1346,30.9535,24.0569,3068.8375,44.5404
2015-11-10,124.236,30.5802,23.6048,3069.476,44.2844
2015-11-12,124.236,30.5802,23.6048,3070.7243,44.2844
